DT,T,RH,AH,PT08.S1(CO)
2004-10-08 11:00:00,24.4,52.5,1.5807,1468.0
2004-10-08 12:00:00,26.4,45.8,1.553,1413.0
2004-10-08 13:00:00,27.7,39.2,1.4356,1400.0
2004-10-08 14:00:00,28.0,39.6,1.4738,1361.0
2004-10-08 15:00:00,28.7,38.4,1.486,1389.0
2004-10-08 16:00:00,28.5,39.4,1.5147,1305.0
2004-10-08 17:00:00,28.4,39.8,1.5191,1354.0
2004-10-08 18:00:00,26.4,45.9,1.5572,1352.0
2004-10-08 19:00:00,25.2,49.5,1.5665,1472.0
2004-10-08 20:00:00,24.9,50.9,1.5856,1412.0
2004-10-08 21:00:00,24.6,52.2,1.5951,1221.0
2004-10-08 22:00:00,24.0,54.4,1.6049,1230.0
2004-10-08 23:00:00,23.8,56.1,1.6298,1247.0
2004-10-09 00:00:00,22.3,60.6,1.608,1217.0
2004-10-09 01:00:00,21.9,61.5,1.5967,1158.0
2004-10-09 02:00:00,21.1,64.5,1.594,1150.0
2004-10-09 03:00:00,21.0,64.4,1.5828,1061.0
2004-10-09 04:00:00,21.3,63.9,1.5951,1062.0
2004-10-09 05:00:00,20.8,66.7,1.6201,1157.0
2004-10-09 06:00:00,20.6,67.5,1.621,1167.0
2004-10-09 07:00:00,20.9,66.3,1.6165,1403.0
2004-10-09 08:00:00,21.5,63.7,1.6186,1453.0
2004-10-09 09:00:00,23.7,56.0,1.6238,1455.0
2004-10-09 10:00:00,26.0,48.2,1.598,1512.0
2004-10-09 11:00:00,28.5,42.4,1.6286,1331.0
2004-10-09 12:00:00,28.1,45.3,1.6957,1472.0
2004-10-09 13:00:00,29.0,43.9,1.7309,1430.0
2004-10-09 14:00:00,28.9,44.3,1.7392,1264.0
2004-10-09 15:00:00,29.6,42.3,1.7248,1378.0
2004-10-09 16:00:00,29.4,42.9,1.7308,1377.0
2004-10-09 17:00:00,28.7,45.1,1.7468,1527.0
2004-10-09 18:00:00,27.0,51.2,1.7928,1573.0
2004-10-09 19:00:00,26.5,52.7,1.7966,1674.0
2004-10-09 20:00:00,26.2,51.7,1.7334,1455.0
2004-10-09 21:00:00,24.8,56.4,1.7447,1242.0
2004-10-09 22:00:00,24.9,56.0,1.7367,1181.0
2004-10-09 23:00:00,24.5,57.5,1.7433,1468.0
2004-10-10 00:00:00,24.7,56.9,1.7438,1520.0
2004-10-10 01:00:00,23.9,59.2,1.7327,1203.0
2004-10-10 02:00:00,23.8,60.2,1.7515,1096.0
2004-10-10 03:00:00,23.5,61.3,1.7538,991.0
2004-10-10 04:00:00,22.8,64.0,1.7507,941.0
2004-10-10 05:00:00,22.2,65.6,1.7355,952.0
2004-10-10 06:00:00,21.3,69.1,1.7275,1082.0
2004-10-10 07:00:00,21.3,68.2,1.7127,1095.0
2004-10-10 08:00:00,22.2,65.2,1.7256,1049.0
2004-10-10 09:00:00,24.1,59.0,1.7449,1055.0
2004-10-10 10:00:00,24.3,61.6,1.8468,1074.0
2004-10-10 11:00:00,24.8,59.6,1.8351,1229.0
2004-10-10 12:00:00,24.5,58.8,1.7838,1228.0
2004-10-10 13:00:00,21.0,76.8,1.8881,1107.0
2004-10-10 14:00:00,19.8,78.0,1.7879,1031.0
2004-10-10 15:00:00,19.4,80.5,1.7917,1155.0
2004-10-10 16:00:00,19.6,79.1,1.7877,1131.0
2004-10-10 17:00:00,20.8,73.1,1.7695,1143.0
2004-10-10 18:00:00,21.1,68.6,1.7014,1145.0
2004-10-10 19:00:00,21.1,68.3,1.6914,1169.0
2004-10-10 20:00:00,21.2,67.7,1.6848,1105.0
2004-10-10 21:00:00,20.8,68.6,1.6719,1049.0
2004-10-10 22:00:00,20.8,68.1,1.6585,1069.0
2004-10-10 23:00:00,20.7,68.4,1.6507,1073.0
2004-10-11 00:00:00,20.1,70.5,1.6384,1039.0
2004-10-11 01:00:00,20.2,67.9,1.5901,1021.0
2004-10-11 02:00:00,19.4,70.4,1.5663,825.0
2004-10-11 03:00:00,18.8,73.8,1.5885,828.0
2004-10-11 04:00:00,17.9,77.7,1.5795,847.0
2004-10-11 05:00:00,18.2,76.9,1.5945,903.0
2004-10-11 06:00:00,18.6,74.9,1.5918,1041.0
2004-10-11 07:00:00,19.6,70.3,1.5821,1314.0
2004-10-11 08:00:00,20.2,66.6,1.5567,1326.0
2004-10-11 09:00:00,19.7,68.9,1.5638,1464.0
2004-10-11 10:00:00,19.2,73.4,1.6192,1313.0
2004-10-11 11:00:00,20.0,69.6,1.607,1202.0
2004-10-11 12:00:00,21.1,64.0,1.5795,1225.0
2004-10-11 13:00:00,20.2,67.4,1.5832,1257.0
2004-10-11 14:00:00,20.2,68.9,1.6074,1271.0
2004-10-11 15:00:00,21.9,57.6,1.4942,1179.0
2004-10-11 16:00:00,23.2,52.0,1.4642,1278.0
2004-10-11 17:00:00,21.7,59.1,1.5115,1435.0
2004-10-11 18:00:00,20.8,61.4,1.4898,1326.0
2004-10-11 19:00:00,19.9,64.2,1.4711,1324.0
2004-10-11 20:00:00,19.7,65.1,1.4769,1206.0
2004-10-11 21:00:00,20.0,63.3,1.4672,1052.0
2004-10-11 22:00:00,19.0,66.1,1.4415,1057.0
2004-10-11 23:00:00,18.8,60.9,1.3032,952.0
2004-10-12 00:00:00,18.9,60.7,1.311,911.0
2004-10-12 01:00:00,18.1,65.2,1.343,898.0
2004-10-12 02:00:00,18.3,65.1,1.3529,809.0
2004-10-12 03:00:00,18.3,66.9,1.3952,823.0
2004-10-12 04:00:00,17.8,67.5,1.3674,814.0
2004-10-12 05:00:00,16.9,66.7,1.2772,857.0
2004-10-12 06:00:00,17.8,60.6,1.2276,935.0
2004-10-12 07:00:00,17.6,60.8,1.2151,1159.0
2004-10-12 08:00:00,17.9,57.8,1.1751,1102.0
2004-10-12 09:00:00,18.1,56.4,1.1645,979.0
2004-10-12 10:00:00,18.2,55.9,1.1547,998.0
2004-10-12 11:00:00,19.7,49.1,1.1148,962.0
2004-10-12 12:00:00,20.8,45.8,1.1126,985.0
2004-10-12 13:00:00,20.5,46.0,1.1,1043.0
2004-10-12 14:00:00,18.9,50.6,1.0927,929.0
2004-10-12 15:00:00,18.4,51.6,1.0832,946.0
2004-10-12 16:00:00,17.9,52.6,1.0711,955.0
2004-10-12 17:00:00,17.1,54.2,1.0503,1004.0
2004-10-12 18:00:00,16.5,56.2,1.0455,1037.0
2004-10-12 19:00:00,16.7,54.1,1.0212,1066.0
2004-10-12 20:00:00,15.4,57.7,1.0008,890.0
2004-10-12 21:00:00,15.5,57.1,0.9971,843.0
2004-10-12 22:00:00,15.6,55.9,0.985,834.0
2004-10-12 23:00:00,14.8,58.4,0.9777,809.0
2004-10-13 00:00:00,14.8,57.9,0.9662,786.0
2004-10-13 01:00:00,14.6,57.6,0.9517,747.0
2004-10-13 02:00:00,14.6,57.1,0.9428,723.0
2004-10-13 03:00:00,14.4,57.6,0.9416,704.0
2004-10-13 04:00:00,14.5,57.4,0.9413,709.0
2004-10-13 05:00:00,14.3,58.4,0.9501,726.0
2004-10-13 06:00:00,14.7,57.4,0.9564,798.0
2004-10-13 07:00:00,14.3,58.1,0.9404,925.0
2004-10-13 08:00:00,14.0,58.3,0.9294,906.0
2004-10-13 09:00:00,15.4,53.2,0.9246,896.0
2004-10-13 10:00:00,16.5,49.9,0.9289,882.0
2004-10-13 11:00:00,17.4,47.6,0.9387,948.0
2004-10-13 12:00:00,18.0,46.1,0.9401,945.0
2004-10-13 13:00:00,17.9,46.5,0.9474,942.0
2004-10-13 14:00:00,17.4,48.3,0.955,943.0
2004-10-13 15:00:00,16.0,52.6,0.9489,894.0
2004-10-13 16:00:00,15.3,58.7,1.0154,984.0
2004-10-13 17:00:00,15.2,55.9,0.9572,1044.0
2004-10-13 18:00:00,14.8,56.3,0.9459,981.0
2004-10-13 19:00:00,14.7,57.8,0.9626,1021.0
2004-10-13 20:00:00,14.8,57.3,0.9603,943.0
2004-10-13 21:00:00,14.9,57.1,0.9581,863.0
2004-10-13 22:00:00,15.2,55.5,0.9521,847.0
2004-10-13 23:00:00,15.3,55.4,0.9564,859.0
2004-10-14 00:00:00,15.1,56.9,0.9673,861.0
2004-10-14 01:00:00,15.0,56.4,0.9554,786.0
2004-10-14 02:00:00,14.9,56.4,0.9474,740.0
2004-10-14 03:00:00,15.2,54.7,0.9394,730.0
2004-10-14 04:00:00,15.1,55.4,0.9439,728.0
2004-10-14 05:00:00,14.9,56.8,0.9541,755.0
2004-10-14 06:00:00,15.2,55.9,0.9589,854.0
2004-10-14 07:00:00,15.3,56.3,0.9684,1079.0
2004-10-14 08:00:00,15.6,55.4,0.9725,1097.0
2004-10-14 09:00:00,16.3,53.3,0.9809,1024.0
2004-10-14 10:00:00,20.4,42.2,0.9964,990.0
2004-10-14 11:00:00,21.9,39.4,1.0234,1013.0
2004-10-14 12:00:00,21.5,41.2,1.0399,1051.0
2004-10-14 13:00:00,22.2,41.4,1.097,1052.0
2004-10-14 14:00:00,21.0,46.8,1.1508,1141.0
2004-10-14 15:00:00,21.9,44.9,1.1635,1130.0
2004-10-14 16:00:00,21.5,46.7,1.1837,1099.0
2004-10-14 17:00:00,19.7,56.6,1.2811,1182.0
2004-10-14 18:00:00,18.8,60.8,1.3036,1211.0
2004-10-14 19:00:00,19.3,59.6,1.3195,1340.0
2004-10-14 20:00:00,17.6,69.2,1.3803,1299.0
2004-10-14 21:00:00,16.4,77.1,1.4243,1046.0
2004-10-14 22:00:00,16.6,77.3,1.4491,949.0
2004-10-14 23:00:00,15.9,78.1,1.4039,966.0
2004-10-15 00:00:00,15.1,82.3,1.4009,1062.0
2004-10-15 01:00:00,14.8,83.8,1.4005,934.0
2004-10-15 02:00:00,14.4,84.6,1.3794,862.0
2004-10-15 03:00:00,15.8,77.6,1.3792,823.0
2004-10-15 04:00:00,15.2,79.4,1.3605,839.0
2004-10-15 05:00:00,14.8,81.9,1.3735,879.0
2004-10-15 06:00:00,14.6,82.9,1.3706,1095.0
2004-10-15 07:00:00,14.8,80.4,1.3428,1359.0
2004-10-15 08:00:00,15.6,77.1,1.3527,1354.0
2004-10-15 09:00:00,17.3,70.9,1.3876,1420.0
2004-10-15 10:00:00,22.2,51.3,1.3543,1265.0
2004-10-15 11:00:00,24.4,43.9,1.3184,1146.0
2004-10-15 12:00:00,22.7,47.6,1.2989,1150.0
2004-10-15 13:00:00,20.5,61.5,1.4673,1282.0
2004-10-15 14:00:00,23.3,40.4,1.1421,1067.0
2004-10-15 15:00:00,23.2,39.9,1.1172,1185.0
2004-10-15 16:00:00,21.5,44.5,1.129,1312.0
2004-10-15 17:00:00,20.9,48.5,1.1878,1319.0
2004-10-15 18:00:00,19.8,53.1,1.216,1255.0
2004-10-15 19:00:00,20.1,53.6,1.2477,1123.0
2004-10-15 20:00:00,19.6,56.0,1.2623,1126.0
2004-10-15 21:00:00,18.6,60.4,1.2817,924.0
2004-10-15 22:00:00,14.5,78.3,1.288,982.0
2004-10-15 23:00:00,16.3,70.5,1.2921,936.0
2004-10-16 00:00:00,14.1,83.8,1.346,1069.0
2004-10-16 01:00:00,14.5,81.3,1.3399,967.0
2004-10-16 02:00:00,14.7,80.7,1.3414,869.0
2004-10-16 03:00:00,14.5,82.1,1.3493,916.0
2004-10-16 04:00:00,15.0,78.4,1.3333,886.0
2004-10-16 05:00:00,14.5,80.5,1.3221,926.0
2004-10-16 06:00:00,14.6,79.0,1.3082,971.0
2004-10-16 07:00:00,15.0,74.8,1.2672,1029.0
2004-10-16 08:00:00,15.9,70.4,1.2658,1124.0
2004-10-16 09:00:00,17.4,62.3,1.2282,1063.0
2004-10-16 10:00:00,21.3,42.9,1.0727,1028.0
2004-10-16 11:00:00,22.0,38.9,1.0154,944.0
2004-10-16 12:00:00,20.3,41.3,0.9745,913.0
2004-10-16 13:00:00,20.2,45.6,1.0663,966.0
2004-10-16 14:00:00,20.8,37.4,0.9107,833.0
2004-10-16 15:00:00,21.6,35.9,0.9164,891.0
2004-10-16 16:00:00,22.0,35.7,0.9329,995.0
2004-10-16 17:00:00,19.9,42.0,0.9665,1038.0
2004-10-16 18:00:00,19.2,46.3,1.0158,1146.0
2004-10-16 19:00:00,17.9,56.9,1.1545,1059.0
2004-10-16 20:00:00,14.7,75.5,1.2554,1065.0
2004-10-16 21:00:00,15.1,78.9,1.3409,1013.0
2004-10-16 22:00:00,17.2,66.7,1.2987,942.0
2004-10-16 23:00:00,15.4,73.2,1.2755,925.0
2004-10-17 00:00:00,16.5,68.5,1.2753,871.0
2004-10-17 01:00:00,16.4,70.3,1.3031,864.0
2004-10-17 02:00:00,15.4,78.1,1.3557,929.0
2004-10-17 03:00:00,15.8,75.5,1.3436,912.0
2004-10-17 04:00:00,16.0,69.5,1.2549,817.0
2004-10-17 05:00:00,15.0,71.0,1.2032,786.0
2004-10-17 06:00:00,13.9,75.2,1.1884,827.0
2004-10-17 07:00:00,15.9,62.1,1.1103,789.0
2004-10-17 08:00:00,15.9,61.0,1.0911,875.0
2004-10-17 09:00:00,17.1,58.7,1.1332,959.0
2004-10-17 10:00:00,19.2,51.9,1.1404,969.0
2004-10-17 11:00:00,21.5,42.6,1.0798,947.0
2004-10-17 12:00:00,21.6,39.9,1.0156,960.0
2004-10-17 13:00:00,21.6,40.4,1.0309,1017.0
2004-10-17 14:00:00,22.0,37.3,0.9768,979.0
2004-10-17 15:00:00,22.1,35.2,0.9253,843.0
2004-10-17 16:00:00,22.4,36.0,0.9621,877.0
2004-10-17 17:00:00,20.9,40.3,0.9866,1053.0
2004-10-17 18:00:00,19.8,41.5,0.9489,1047.0
2004-10-17 19:00:00,18.2,46.0,0.9538,1105.0
2004-10-17 20:00:00,17.3,50.3,0.9837,1008.0
2004-10-17 21:00:00,15.8,57.6,1.0271,975.0
2004-10-17 22:00:00,15.5,59.7,1.0413,954.0
2004-10-17 23:00:00,15.5,60.6,1.0574,987.0
2004-10-18 00:00:00,15.8,59.9,1.0676,880.0
2004-10-18 01:00:00,14.8,64.3,1.073,856.0
2004-10-18 02:00:00,14.8,64.7,1.0788,788.0
2004-10-18 03:00:00,13.8,67.6,1.0581,760.0
2004-10-18 04:00:00,14.5,65.0,1.0672,777.0
2004-10-18 05:00:00,14.0,67.4,1.0703,825.0
2004-10-18 06:00:00,12.6,73.6,1.0699,1011.0
2004-10-18 07:00:00,13.3,70.4,1.0711,1237.0
2004-10-18 08:00:00,14.4,65.8,1.0773,1298.0
2004-10-18 09:00:00,16.8,57.8,1.0947,1153.0
2004-10-18 10:00:00,19.7,49.3,1.1199,1101.0
2004-10-18 11:00:00,21.1,47.2,1.1659,1215.0
2004-10-18 12:00:00,22.2,43.2,1.1427,1163.0
2004-10-18 13:00:00,21.4,47.2,1.1927,1285.0
2004-10-18 14:00:00,19.9,55.4,1.2702,1288.0
2004-10-18 15:00:00,20.3,54.0,1.2744,1362.0
2004-10-18 16:00:00,20.0,56.5,1.3051,1405.0
2004-10-18 17:00:00,19.7,57.8,1.3138,1610.0
2004-10-18 18:00:00,19.3,59.0,1.3077,1612.0
2004-10-18 19:00:00,18.5,60.3,1.2706,1520.0
2004-10-18 20:00:00,17.8,66.3,1.341,1489.0
2004-10-18 21:00:00,17.6,65.9,1.3175,1181.0
2004-10-18 22:00:00,17.5,63.5,1.2622,995.0
2004-10-18 23:00:00,16.5,67.2,1.2491,998.0
2004-10-19 00:00:00,16.2,69.1,1.259,984.0
2004-10-19 01:00:00,14.9,74.7,1.2564,1022.0
2004-10-19 02:00:00,14.1,76.7,1.2273,951.0
2004-10-19 03:00:00,14.0,76.6,1.2202,910.0
2004-10-19 04:00:00,14.9,73.8,1.24,932.0
2004-10-19 05:00:00,15.2,73.1,1.257,974.0
2004-10-19 06:00:00,15.2,73.4,1.2626,1117.0
2004-10-19 07:00:00,15.2,74.7,1.2824,1367.0
2004-10-19 08:00:00,15.8,71.7,1.278,1583.0
2004-10-19 09:00:00,16.6,68.4,1.2829,1526.0
2004-10-19 10:00:00,17.6,64.9,1.2925,1399.0
2004-10-19 11:00:00,18.3,63.8,1.331,1436.0
2004-10-19 12:00:00,19.4,61.1,1.3652,1455.0
2004-10-19 13:00:00,20.9,58.1,1.4193,1311.0
2004-10-19 14:00:00,22.0,54.0,1.4114,1174.0
2004-10-19 15:00:00,22.8,53.0,1.4482,1242.0
2004-10-19 16:00:00,21.7,57.6,1.4756,1267.0
2004-10-19 17:00:00,21.3,60.8,1.5205,1401.0
2004-10-19 18:00:00,21.2,61.7,1.5309,1428.0
2004-10-19 19:00:00,21.2,62.2,1.5473,1478.0
2004-10-19 20:00:00,20.8,65.1,1.5782,1518.0
2004-10-19 21:00:00,19.9,69.0,1.5877,1468.0
2004-10-19 22:00:00,18.8,73.7,1.5785,1369.0
2004-10-19 23:00:00,19.2,71.3,1.5723,1244.0
2004-10-20 00:00:00,19.0,71.6,1.5549,1217.0
2004-10-20 01:00:00,19.5,69.7,1.5596,1103.0
2004-10-20 02:00:00,19.4,70.1,1.5626,1118.0
2004-10-20 03:00:00,18.4,74.5,1.5634,1087.0
2004-10-20 04:00:00,18.7,73.4,1.5701,1069.0
2004-10-20 05:00:00,18.4,74.6,1.5631,1112.0
2004-10-20 06:00:00,18.5,74.4,1.5661,1196.0
2004-10-20 07:00:00,18.8,73.0,1.5737,1522.0
2004-10-20 08:00:00,19.9,69.9,1.6036,1715.0
2004-10-20 09:00:00,21.3,66.1,1.6556,1582.0
2004-10-20 10:00:00,23.0,61.8,1.7135,1494.0
2004-10-20 11:00:00,22.4,64.6,1.7271,1631.0
2004-10-20 12:00:00,23.8,59.9,1.7376,1650.0
2004-10-20 13:00:00,24.7,56.9,1.7472,1640.0
2004-10-20 14:00:00,25.4,55.1,1.761,1589.0
2004-10-20 15:00:00,25.7,54.5,1.7684,1538.0
2004-10-20 16:00:00,24.8,57.7,1.7765,1597.0
2004-10-20 17:00:00,24.6,58.9,1.8005,1884.0
2004-10-20 18:00:00,23.9,61.8,1.8088,1835.0
2004-10-20 19:00:00,23.0,65.9,1.8319,1759.0
2004-10-20 20:00:00,22.4,67.7,1.8161,1666.0
2004-10-20 21:00:00,22.0,69.2,1.8061,1506.0
2004-10-20 22:00:00,21.8,69.6,1.79,1378.0
2004-10-20 23:00:00,21.9,68.3,1.7699,1448.0
2004-10-21 00:00:00,21.7,69.7,1.7872,1481.0
2004-10-21 01:00:00,21.3,70.3,1.7574,1289.0
2004-10-21 02:00:00,20.8,71.7,1.7415,1109.0
2004-10-21 03:00:00,21.4,69.0,1.7421,994.0
2004-10-21 04:00:00,21.4,69.3,1.7515,1015.0
2004-10-21 05:00:00,21.3,69.5,1.7447,966.0
2004-10-21 06:00:00,21.5,67.5,1.708,1088.0
2004-10-21 07:00:00,21.9,64.8,1.683,1303.0
2004-10-21 08:00:00,22.6,61.4,1.6645,1440.0
2004-10-21 09:00:00,22.6,61.5,1.6636,1392.0
2004-10-21 10:00:00,25.5,52.3,1.6796,1248.0
2004-10-21 11:00:00,27.0,47.6,1.67,1197.0
2004-10-21 12:00:00,25.2,53.3,1.6834,1357.0
2004-10-21 13:00:00,26.6,49.3,1.6872,1263.0
2004-10-21 14:00:00,27.2,48.5,1.7172,1261.0
2004-10-21 15:00:00,26.9,50.0,1.7507,1382.0
2004-10-21 16:00:00,26.5,52.2,1.7769,1400.0
2004-10-21 17:00:00,27.0,51.0,1.7936,1443.0
2004-10-21 18:00:00,25.9,55.8,1.8347,1630.0
2004-10-21 19:00:00,25.1,59.4,1.8632,1720.0
2004-10-21 20:00:00,24.7,58.7,1.8001,1600.0
2004-10-21 21:00:00,23.6,62.2,1.7863,1525.0
2004-10-21 22:00:00,22.4,67.1,1.794,1544.0
2004-10-21 23:00:00,21.6,69.2,1.763,1455.0
2004-10-22 00:00:00,21.3,68.5,1.7164,1203.0
2004-10-22 01:00:00,21.2,68.6,1.7046,1038.0
2004-10-22 02:00:00,20.3,70.6,1.6659,975.0
2004-10-22 03:00:00,20.8,67.3,1.6353,917.0
2004-10-22 04:00:00,19.6,71.3,1.612,930.0
2004-10-22 05:00:00,18.7,74.4,1.5861,960.0
2004-10-22 06:00:00,19.8,69.2,1.5808,982.0
2004-10-22 07:00:00,19.8,69.4,1.5859,1359.0
2004-10-22 08:00:00,20.4,66.7,1.5781,1500.0
2004-10-22 09:00:00,22.3,60.6,1.6069,1315.0
2004-10-22 10:00:00,22.6,59.9,1.6246,1307.0
2004-10-22 11:00:00,24.5,54.5,1.6514,1235.0
2004-10-22 12:00:00,24.4,55.4,1.6712,1310.0
2004-10-22 13:00:00,26.0,51.9,1.7148,1459.0
2004-10-22 14:00:00,26.8,49.1,1.7101,1461.0
2004-10-22 15:00:00,26.4,49.8,1.6928,1476.0
2004-10-22 16:00:00,26.9,48.6,1.7017,1612.0
2004-10-22 17:00:00,26.2,48.9,1.634,1654.0
2004-10-22 18:00:00,24.3,54.3,1.6276,1808.0
2004-10-22 19:00:00,23.3,58.1,1.6457,1681.0
2004-10-22 20:00:00,22.3,62.5,1.6616,1494.0
2004-10-22 21:00:00,21.3,66.1,1.6556,1251.0
2004-10-22 22:00:00,21.2,65.7,1.6319,1132.0
2004-10-22 23:00:00,20.3,68.1,1.6009,1158.0
2004-10-23 00:00:00,20.4,66.7,1.583,1146.0
2004-10-23 01:00:00,19.9,67.5,1.5544,993.0
2004-10-23 02:00:00,19.1,70.0,1.5331,989.0
2004-10-23 03:00:00,19.3,68.1,1.5139,943.0
2004-10-23 04:00:00,19.6,66.9,1.5125,910.0
2004-10-23 05:00:00,18.1,72.1,1.4834,925.0
2004-10-23 06:00:00,18.1,72.3,1.4927,1039.0
2004-10-23 07:00:00,17.6,74.8,1.491,1208.0
2004-10-23 08:00:00,18.2,72.8,1.5048,1268.0
2004-10-23 09:00:00,20.2,65.8,1.5374,1353.0
2004-10-23 10:00:00,21.6,61.4,1.5696,1317.0
2004-10-23 11:00:00,23.3,57.5,1.6169,1356.0
2004-10-23 12:00:00,25.0,52.4,1.6356,1414.0
2004-10-23 13:00:00,25.4,50.8,1.6275,1326.0
2004-10-23 14:00:00,26.1,47.1,1.5724,1211.0
2004-10-23 15:00:00,27.0,44.2,1.549,1324.0
2004-10-23 16:00:00,27.2,43.0,1.5246,1324.0
2004-10-23 17:00:00,25.6,48.3,1.5641,1361.0
2004-10-23 18:00:00,23.3,57.9,1.6376,1475.0
2004-10-23 19:00:00,22.2,63.6,1.6763,1537.0
2004-10-23 20:00:00,21.6,67.7,1.7228,1413.0
2004-10-23 21:00:00,21.0,69.3,1.7058,1229.0
2004-10-23 22:00:00,20.3,70.5,1.6599,1297.0
2004-10-23 23:00:00,20.0,69.5,1.6109,1302.0
2004-10-24 00:00:00,19.7,70.1,1.5891,1347.0
2004-10-24 01:00:00,19.5,70.7,1.5851,1165.0
2004-10-24 02:00:00,19.4,71.4,1.5959,1155.0
2004-10-24 03:00:00,19.3,71.1,1.5746,1050.0
2004-10-24 04:00:00,18.7,73.8,1.5704,1035.0
2004-10-24 05:00:00,18.0,75.4,1.5441,1057.0
2004-10-24 06:00:00,17.3,78.4,1.532,1029.0
2004-10-24 07:00:00,17.5,76.6,1.5174,1037.0
2004-10-24 08:00:00,20.0,66.7,1.5401,920.0
2004-10-24 09:00:00,19.1,70.0,1.5366,1080.0
2004-10-24 10:00:00,21.4,61.7,1.5547,1152.0
2004-10-24 11:00:00,24.6,50.4,1.5363,1085.0
2004-10-24 12:00:00,25.0,49.1,1.5295,1071.0
2004-10-24 13:00:00,25.3,46.7,1.4874,1000.0
2004-10-24 14:00:00,24.8,47.9,1.4819,1058.0
2004-10-24 15:00:00,25.3,48.0,1.5249,1184.0
2004-10-24 16:00:00,26.5,44.9,1.5278,1189.0
2004-10-24 17:00:00,25.0,50.1,1.563,1277.0
2004-10-24 18:00:00,22.9,57.6,1.5885,1482.0
2004-10-24 19:00:00,21.7,62.9,1.6117,1555.0
2004-10-24 20:00:00,21.8,63.0,1.619,1324.0
2004-10-24 21:00:00,21.2,63.4,1.5748,1015.0
2004-10-24 22:00:00,20.2,65.8,1.535,1010.0
2004-10-24 23:00:00,18.4,71.5,1.5038,1081.0
2004-10-25 00:00:00,17.9,72.4,1.4758,1071.0
2004-10-25 01:00:00,16.9,75.4,1.4393,1014.0
2004-10-25 02:00:00,16.5,75.5,1.4056,891.0
2004-10-25 03:00:00,15.4,79.0,1.3735,874.0
2004-10-25 04:00:00,15.5,78.6,1.37,882.0
2004-10-25 05:00:00,16.2,76.9,1.4029,940.0
2004-10-25 06:00:00,15.8,79.6,1.417,1020.0
2004-10-25 07:00:00,16.0,76.3,1.3772,1316.0
2004-10-25 08:00:00,16.3,74.3,1.3644,1423.0
2004-10-25 09:00:00,18.7,66.3,1.414,1314.0
2004-10-25 10:00:00,20.5,60.2,1.4346,1317.0
2004-10-25 11:00:00,19.3,66.2,1.4706,1305.0
2004-10-25 12:00:00,20.0,63.9,1.4805,1351.0
2004-10-25 13:00:00,21.4,59.4,1.4928,1438.0
2004-10-25 14:00:00,21.5,60.9,1.5398,1454.0
2004-10-25 15:00:00,21.6,60.9,1.5551,1512.0
2004-10-25 16:00:00,21.6,62.0,1.5784,1584.0
2004-10-25 17:00:00,21.7,61.9,1.592,1816.0
2004-10-25 18:00:00,21.0,64.9,1.5987,1824.0
2004-10-25 19:00:00,20.0,68.6,1.5882,1744.0
2004-10-25 20:00:00,19.3,71.4,1.5805,1588.0
2004-10-25 21:00:00,18.5,73.4,1.5461,1319.0
2004-10-25 22:00:00,17.7,75.6,1.5226,1313.0
2004-10-25 23:00:00,18.5,70.4,1.487,1073.0
2004-10-26 00:00:00,17.0,76.1,1.4582,1119.0
2004-10-26 01:00:00,16.8,74.9,1.4258,989.0
2004-10-26 02:00:00,15.5,78.5,1.3782,912.0
2004-10-26 03:00:00,15.3,79.0,1.3605,904.0
2004-10-26 04:00:00,15.0,77.9,1.3197,851.0
2004-10-26 05:00:00,14.8,79.4,1.3312,902.0
2004-10-26 06:00:00,15.7,77.0,1.3591,981.0
2004-10-26 07:00:00,16.2,75.9,1.3872,1267.0
2004-10-26 08:00:00,16.3,75.9,1.3991,1392.0
2004-10-26 09:00:00,17.7,70.6,1.4202,1308.0
2004-10-26 10:00:00,18.3,67.6,1.4103,1313.0
2004-10-26 11:00:00,20.1,62.0,1.4409,1350.0
2004-10-26 12:00:00,22.6,54.5,1.4737,1477.0
2004-10-26 13:00:00,24.6,47.1,1.4378,1409.0
2004-10-26 14:00:00,24.9,48.3,1.4942,1495.0
2004-10-26 15:00:00,24.9,50.0,1.5522,1606.0
2004-10-26 16:00:00,24.0,55.0,1.6211,1669.0
2004-10-26 17:00:00,23.2,58.7,1.651,1822.0
2004-10-26 18:00:00,22.5,61.5,1.6579,1908.0
2004-10-26 19:00:00,22.2,61.0,1.6071,1664.0
2004-10-26 20:00:00,22.6,58.3,1.5829,1465.0
2004-10-26 21:00:00,21.0,57.4,1.4098,1076.0
2004-10-26 22:00:00,19.8,63.7,1.4524,1055.0
2004-10-26 23:00:00,17.7,78.8,1.5855,1075.0
2004-10-27 00:00:00,17.6,80.5,1.6062,1135.0
2004-10-27 01:00:00,17.4,81.3,1.6066,998.0
2004-10-27 02:00:00,17.4,81.0,1.6012,953.0
2004-10-27 03:00:00,17.2,81.8,1.5856,926.0
2004-10-27 04:00:00,17.0,81.0,1.5521,895.0
2004-10-27 05:00:00,16.8,81.3,1.5447,967.0
2004-10-27 06:00:00,17.6,78.8,1.5723,1164.0
2004-10-27 07:00:00,18.0,75.7,1.5527,1421.0
2004-10-27 08:00:00,18.0,74.8,1.5281,1465.0
2004-10-27 09:00:00,18.2,74.0,1.5343,1189.0
2004-10-27 10:00:00,19.7,65.4,1.4854,1278.0
